Date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Price
2011-09-16,38.1734909654101,26.86240573580042,41.579671643197294,38.1734909654101,38.1734909654101,-4.245979191158593,-4.245979191158593,-4.245979191158593,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07644439610351154,-0.07644439610351154,-0.07644439610351154,-2.5193790163090735,-2.5193790163090735,-2.5193790163090735,0.0,0.0,0.0,33.92751177425151
2011-09-19,38.12412957231146,27.050980988085634,41.34515201235611,38.12412957231146,38.12412957231146,-4.287515909571785,-4.287515909571785,-4.287515909571785,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07981711814673484,-0.07981711814673484,-0.07981711814673484,-2.5575430126790417,-2.5575430126790417,-2.5575430126790417,0.0,0.0,0.0,33.83661366273967
2011-09-20,38.107675774611906,26.28552218171125,41.52499201428711,38.107675774611906,38.107675774611906,-4.265118408172552,-4.265118408172552,-4.265118408172552,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.034800831453152395,-0.034800831453152395,-0.034800831453152395,-2.5801617979733917,-2.5801617979733917,-2.5801617979733917,0.0,0.0,0.0,33.84255736643935
2011-09-21,38.091221976912365,26.498402360047407,41.1104728097759,38.091221976912365,38.091221976912365,-4.367288219346629,-4.367288219346629,-4.367288219346629,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.1097025589539248,-0.1097025589539248,-0.1097025589539248,-2.6074298816466968,-2.6074298816466968,-2.6074298816466968,0.0,0.0,0.0,33.72393375756574
2011-09-22,38.07476817921282,26.491480596817123,40.95516127259321,38.07476817921282,38.07476817921282,-4.400884647560798,-4.400884647560798,-4.400884647560798,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.1117740233638146,-0.1117740233638146,-0.1117740233638146,-2.6389548454509755,-2.6389548454509755,-2.6389548454509755,0.0,0.0,0.0,33.67388353165202
2011-09-23,38.09310174591253,26.717127709734363,40.51785114855962,38.09310174591253,38.09310174591253,-4.400810755771172,-4.400810755771172,-4.400810755771172,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07644439610325922,-0.07644439610325922,-0.07644439610325922,-2.6742105809219043,-2.6742105809219043,-2.6742105809219043,0.0,0.0,0.0,33.69229099014136
2011-09-26,38.14810244601167,26.474630424337274,40.639861197441896,38.14810244601167,38.14810244601167,-4.525285464160725,-4.525285464160725,-4.525285464160725,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.0798171181466846,-0.0798171181466846,-0.0798171181466846,-2.7953125672680312,-2.7953125672680312,-2.7953125672680312,0.0,0.0,0.0,33.622816981850946
2011-09-27,38.16643601271139,26.05221165694048,41.15974995845109,38.16643601271139,38.16643601271139,-4.522897277169215,-4.522897277169215,-4.522897277169215,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.03480083145309507,-0.03480083145309507,-0.03480083145309507,-2.837940666970112,-2.837940666970112,-2.837940666970112,0.0,0.0,0.0,33.64353873554217
2011-09-28,38.184769579411096,26.606300439491307,40.71025117059584,38.184769579411096,38.184769579411096,-4.639939586166297,-4.639939586166297,-4.639939586166297,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.10970255895391319,-0.10970255895391319,-0.10970255895391319,-2.880081248466375,-2.880081248466375,-2.880081248466375,0.0,0.0,0.0,33.5448299932448
2011-09-29,38.20310314611081,26.196260023429314,40.48327828971493,38.20310314611081,38.20310314611081,-4.682617737584483,-4.682617737584483,-4.682617737584483,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.1117740233636852,-0.1117740233636852,-0.1117740233636852,-2.920687935474789,-2.920687935474789,-2.920687935474789,0.0,0.0,0.0,33.520485408526326
2011-09-30,38.22143671281053,26.54726846374341,40.93455046715063,38.22143671281053,38.22143671281053,-4.685293220664392,-4.685293220664392,-4.685293220664392,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07644439610350243,-0.07644439610350243,-0.07644439610350243,-2.958693045814882,-2.958693045814882,-2.958693045814882,0.0,0.0,0.0,33.53614349214614
2011-10-03,38.276437412909665,26.486189609164054,40.87605797515891,38.276437412909665,38.276437412909665,-4.776536951491728,-4.776536951491728,-4.776536951491728,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07981711814685884,-0.07981711814685884,-0.07981711814685884,-3.0465640545988606,-3.0465640545988606,-3.0465640545988606,0.0,0.0,0.0,33.49990046141794
2011-10-04,38.29477097960938,26.86468537617791,40.9504864971168,38.29477097960938,38.29477097960938,-4.74878568570164,-4.74878568570164,-4.74878568570164,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.03480083145303772,-0.03480083145303772,-0.03480083145303772,-3.0638290755025945,-3.0638290755025945,-3.0638290755025945,0.0,0.0,0.0,33.54598529390774
2011-10-05,38.3131045463091,26.30133045324598,40.75251059586886,38.3131045463091,38.3131045463091,-4.833459026074386,-4.833459026074386,-4.833459026074386,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.10970255895382669,-0.10970255895382669,-0.10970255895382669,-3.073600688374551,-3.073600688374551,-3.073600688374551,0.0,0.0,0.0,33.47964552023471
2011-10-06,38.33143811300881,26.071789722775904,40.806093412600184,38.33143811300881,38.33143811300881,-4.8370659102589775,-4.8370659102589775,-4.8370659102589775,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.11177402336388448,-0.11177402336388448,-0.11177402336388448,-3.075136108149085,-3.075136108149085,-3.075136108149085,0.0,0.0,0.0,33.49437220274983
2011-10-07,38.349771679708525,26.68860375130163,40.72396868664532,38.349771679708525,38.349771679708525,-4.794413770041608,-4.794413770041608,-4.794413770041608,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07644439610356801,-0.07644439610356801,-0.07644439610356801,-3.0678135951920327,-3.0678135951920327,-3.0678135951920327,0.0,0.0,0.0,33.55535790966692
2011-10-10,38.404772379807675,26.807004456154704,40.79465102406869,38.404772379807675,38.404772379807675,-4.718543734943988,-4.718543734943988,-4.718543734943988,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.0798171181470331,-0.0798171181470331,-0.0798171181470331,-2.988570838050946,-2.988570838050946,-2.988570838050946,0.0,0.0,0.0,33.68622864486369
2011-10-11,38.423105946507384,26.509321626822317,41.33804037695261,38.423105946507384,38.423105946507384,-4.6274061707858305,-4.6274061707858305,-4.6274061707858305,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.03480083145308623,-0.03480083145308623,-0.03480083145308623,-2.9424495605867356,-2.9424495605867356,-2.9424495605867356,0.0,0.0,0.0,33.79569977572155
2011-10-12,38.4414395132071,26.085116512162813,40.93031343047922,38.4414395132071,38.4414395132071,-4.646422713166624,-4.646422713166624,-4.646422713166624,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.10970255895392414,-0.10970255895392414,-0.10970255895392414,-2.8865643754666914,-2.8865643754666914,-2.8865643754666914,0.0,0.0,0.0,33.79501680004048
2011-10-13,38.45977307990681,26.589566954986037,40.71539877280793,38.45977307990681,38.45977307990681,-4.583137856138543,-4.583137856138543,-4.583137856138543,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.11177402336375508,-0.11177402336375508,-0.11177402336375508,-2.821208054028779,-2.821208054028779,-2.821208054028779,0.0,0.0,0.0,33.87663522376827
2011-10-14,38.47810664660653,26.299267836527818,41.39353854658263,38.47810664660653,38.47810664660653,-4.473426894248169,-4.473426894248169,-4.473426894248169,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.0764443961033157,-0.0764443961033157,-0.0764443961033157,-2.746826719398844,-2.746826719398844,-2.746826719398844,0.0,0.0,0.0,34.004679752358356
2011-10-17,38.53310734670567,27.114388001571857,41.82214614286772,38.53310734670567,38.53310734670567,-4.206061552125574,-4.206061552125574,-4.206061552125574,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07981711814686822,-0.07981711814686822,-0.07981711814686822,-2.476088655232698,-2.476088655232698,-2.476088655232698,0.0,0.0,0.0,34.327045794580094
2011-10-18,38.55144091340538,26.997588408925086,41.78923882387358,38.55144091340538,38.55144091340538,-4.057721876079669,-4.057721876079669,-4.057721876079669,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.0348008314531119,-0.0348008314531119,-0.0348008314531119,-2.372765265880549,-2.372765265880549,-2.372765265880549,0.0,0.0,0.0,34.49371903732571
2011-10-19,38.569774480105096,26.796142503386125,41.36950328662064,38.569774480105096,38.569774480105096,-4.024396069774642,-4.024396069774642,-4.024396069774642,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.10970255895387182,-0.10970255895387182,-0.10970255895387182,-2.264537732074763,-2.264537732074763,-2.264537732074763,0.0,0.0,0.0,34.54537841033046
2011-10-20,38.588108046804805,27.227112953623138,42.43781912753016,38.588108046804805,38.588108046804805,-3.9144193081948604,-3.9144193081948604,-3.9144193081948604,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.1117740233636257,-0.1117740233636257,-0.1117740233636257,-2.152489506085226,-2.152489506085226,-2.152489506085226,0.0,0.0,0.0,34.67368873860995
2011-10-21,38.60644161350452,27.776884526780176,42.27052766400834,38.60644161350452,38.60644161350452,-3.764342135530272,-3.764342135530272,-3.764342135530272,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07644439610306336,-0.07644439610306336,-0.07644439610306336,-2.0377419606812004,-2.0377419606812004,-2.0377419606812004,0.0,0.0,0.0,34.84209947797425
2011-10-24,38.661442313603665,28.594542975873967,42.11863624666079,38.661442313603665,38.661442313603665,-3.418578495436845,-3.418578495436845,-3.418578495436845,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07981711814681798,-0.07981711814681798,-0.07981711814681798,-1.6886055985440183,-1.6886055985440183,-1.6886055985440183,0.0,0.0,0.0,35.24286381816682
2011-10-25,38.679775880303374,28.093304467591217,41.99633129193433,38.679775880303374,38.679775880303374,-3.259191157219692,-3.259191157219692,-3.259191157219692,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.03480083145307741,-0.03480083145307741,-0.03480083145307741,-1.5742345470206058,-1.5742345470206058,-1.5742345470206058,0.0,0.0,0.0,35.420584723083685
2011-10-26,38.69810944700309,28.579424447222173,42.40756953345709,38.69810944700309,38.69810944700309,-3.222406390828192,-3.222406390828192,-3.222406390828192,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.10970255895396927,-0.10970255895396927,-0.10970255895396927,-1.4625480531282142,-1.4625480531282142,-1.4625480531282142,0.0,0.0,0.0,35.4757030561749
2011-10-27,38.71644301370281,28.213067577258652,42.46166056952415,38.71644301370281,38.71644301370281,-3.116360766169878,-3.116360766169878,-3.116360766169878,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.11177402336382496,-0.11177402336382496,-0.11177402336382496,-1.354430964060045,-1.354430964060045,-1.354430964060045,0.0,0.0,0.0,35.60008224753293
2011-10-28,38.73477658040252,29.035884505970976,42.43518986758889,38.73477658040252,38.73477658040252,-2.9772631547784356,-2.9772631547784356,-2.9772631547784356,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07644439610330658,-0.07644439610330658,-0.07644439610330658,-1.250662979929121,-1.250662979929121,-1.250662979929121,0.0,0.0,0.0,35.75751342562408
2011-10-31,38.78977728050166,29.019091883415033,43.866755820765604,38.78977728050166,38.78977728050166,-2.701402138255344,-2.701402138255344,-2.701402138255344,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07981711814676772,-0.07981711814676772,-0.07981711814676772,-0.9714292413625686,-0.9714292413625686,-0.9714292413625686,0.0,0.0,0.0,36.08837514224631
2011-11-01,38.80811084720138,29.12083724336293,43.562138362784246,38.80811084720138,38.80811084720138,-2.5753311943046717,-2.5753311943046717,-2.5753311943046717,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.03480083145320894,-0.03480083145320894,-0.03480083145320894,-0.8903745841054551,-0.8903745841054551,-0.8903745841054551,0.0,0.0,0.0,36.2327796528967
2011-11-02,38.826444413901086,29.367168687398376,43.58080543243151,38.826444413901086,38.826444413901086,-2.5755171583000784,-2.5755171583000784,-2.5755171583000784,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.10970255895388274,-0.10970255895388274,-0.10970255895388274,-0.815658820600187,-0.815658820600187,-0.815658820600187,0.0,0.0,0.0,36.250927255601006
2011-11-03,38.8447779806008,28.64284348685888,43.56352779436807,38.8447779806008,38.8447779806008,-2.5092080982055727,-2.5092080982055727,-2.5092080982055727,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.11177402336369555,-0.11177402336369555,-0.11177402336369555,-0.7472782960958695,-0.7472782960958695,-0.7472782960958695,0.0,0.0,0.0,36.335569882395234
2011-11-04,38.86311154730051,29.207450900930642,43.82578974713354,38.86311154730051,38.86311154730051,-2.411704755271805,-2.411704755271805,-2.411704755271805,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.0764443961033722,-0.0764443961033722,-0.0764443961033722,-0.685104580422425,-0.685104580422425,-0.685104580422425,0.0,0.0,0.0,36.451406792028706
2011-11-07,38.918112247399655,29.77018573662103,43.72886935683618,38.918112247399655,38.918112247399655,-2.2628737813615722,-2.2628737813615722,-2.2628737813615722,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07981711814682739,-0.07981711814682739,-0.07981711814682739,-0.532900884468737,-0.532900884468737,-0.532900884468737,0.0,0.0,0.0,36.655238466038085
